ref:US-TX:thc,ref:hmdb,name,OsmNodeID,website,memorial:website,isTHC,isHMDB,isMissing,isPending,isOSM,isPrivate,addr:full,addr:city,addr:county,UTM Zone,UTM Easting,UTM Northing,thc:Latitude,thc:Longitude,hmdb:Latitude,hmdb:Longitude,Recorded Texas Historic Landmark,thc:designation,Marker Notes,wikimedia_commons,subject:wikimedia_commons,subject:wikipedia,wikidata,subject:wikidata,Marker Text,inscription_size,DATA_NOTE,geometry
11918,291176,Harmon General Hospital Chapel,,https://atlas.thc.texas.gov/Details/5183011918,https://www.hmdb.org/m.asp?m=291176,True,True,False,False,False,False,Harris Dr.,Longview,Gregg,15.0,338045.0,3593568.0,32.467534,-94.723311,32.46753,-94.72332,True,Recorded Texas Historic Landmark,"Dorothy Speer Chapel, southwest of intersection of Stegall and Harris",,,,,,"Authorized by the U. S. Army n 1942 and named for Col. Daniel Warrick Harmon, Harmon General Hospital was in operation from November 1942 to December 1945. This ecumenical chapel opened in January 1943. Protestant, Catholic and Jewish clergy served here. The hospital property was acquired by the Le Tourneau Foundation in 1946 for use as a college. Despite several years as a storage facility, the chapel retained enough of its original fabric for renovation in the late 1950s and again in 1983 when it was formally named Speer Chapel. The structure remains a well-preserved vernacular chapel. Its notable features include a front-facing gabled roof, center projecting entrance with the roof below a central steeple, and wood sash windows. Recorded Texas Historic Landmark - 1997",780,,POINT (-94.723311 32.467534)
10175,119552,Harrison County,,https://atlas.thc.texas.gov/Details/5203010175,https://www.hmdb.org/m.asp?m=119552,True,True,False,False,True,False,8612 US-80,Marshall,Harrison,15.0,382565.0,3598780.0,32.520135,-94.250354,32.52003,-94.25079,False,Historical Marker,"in roadside park on US 80, 5.9 mi. E of US 59",,,,,,"Formed from Shelby County; created January 28, 1839; organized June 12, 1842. Named in honor of Jonas Harrison, a pioneer statesman of New Jersey, who came to Texas in 1820. A member of the First Convention of Texas held at San Felipe in 1832. Died in 1836. Marshall, the county seat. Named in honor of John Marshall, chief justice of the United States Supreme Court.",367,,POINT (-94.250354 32.520135)
10176,110883,Harrison County,,https://atlas.thc.texas.gov/Details/5203010176,https://www.hmdb.org/m.asp?m=110883,True,True,False,False,True,False,200 West Houston Street,Marshall,Harrison,15.0,371587.0,3601657.0,32.544865,-94.367605,32.54515,-94.36767,False,Historical Marker,Houston at Washington St.,,,,,,"The original inhabitants of this area were the Caddo Indians. Anglo settlers, mostly from the southern U. S., began arriving in the 1830s. Many obtained Mexican land grants in 1835, and population increased following Texas independence in 1836. The Republic of Texas Congress created Harrison County in 1839 and named it for Texas revolutionary leader Jonas Harrison (1777-1836). Marshall became the county seat in 1842. Harrison County was predominantly rural and agricultural, with cotton as the main crop. By 1850, it was the most populous, as well as one of the richest counties in antebellum Texas. A strong heritage of slavery prior to the Civil War and the influx of many former slaves after the war resulted in a large black population, as well. The Southern Pacific Railroad, which built a line into Marshall before the Civil War, became part of the Texas and Pacific Railway system in the 1870s, connecting Harrison County with communities to the east, west, and north. The railroad located its main shops and offices in Marshall, which soon became a major transportation center. The economic base of the county diversified by the 1940s and was no longer primarily agricultural.",1188,,POINT (-94.367605 32.544865)
10177,,Harrison County Courthouse,,https://atlas.thc.texas.gov/Details/5203010177,,True,False,False,False,False,False,Houston at Washington St.,Marshall,Harrison,15.0,371587.0,3601657.0,32.544865,-94.367605,,,True,Recorded Texas Historic Landmark,,,,,,,"Built 1900. Cost $62,000. Third on this site. (Little Virginia, 1851; brick Gothic, 1889, burned in 1899.) This one of granite, brick and marble. Capitol-styled, classic Roman architecture, with a dome clock and belfry surmounted by a symbolic figure of justice. In 1964 became site of Harrison County Museum, in space allotment after new Courthouse was opened on Whetstone Square. Recorded Texas Historic Landmark - 1965",421,,POINT (-94.367605 32.544865)
11418,,High Cemetery,,https://atlas.thc.texas.gov/Details/5467011418,,True,False,False,False,False,False,,Canton,Van Zandt,15.0,222644.0,3606924.0,32.56508,-95.954081,,,False,Historical Marker,"From Canton 4.5 mi. W on SH 243 to Wallace High Rd (CR 2501) then, 2.25 mi. N to intersection 2/okl Kaufman-Canton Rd (CR 2520)",,,,,,"The first burial in this public cemetery, that of Nancy Jane Hubbard, took place in 1859, six years after the High community was first established. More than 100 graves date from the 19th century. Many members of the High family, including Samuel A. High (1809-1894), first permanent landowner in the area and original donor of land for the cemetery, are buried here. Also interred in the High cemetery are veterans of the Civil War and members of other pioneer families and their descendants. Texas Sesquicentennial 1836-1986",526,,POINT (-95.954081 32.56508)
15900,296288,Highland Cemetery,,https://atlas.thc.texas.gov/Details/5507015900,https://www.hmdb.org/m.asp?m=296288,True,True,False,False,False,False,3601 County Road 3204,Edgewood,Van Zandt,15.0,229446.0,3613888.0,32.629504,-95.883725,32.6288,-95.88309,False,Historical Marker,,,,,,,"Established by 1894, this burial ground serves the Highland community. In the 1880s, pioneering farmers settled the area after construction of a road which allowed easier access to markets. In 1889, John and Elizbaeth Valentine deeded property for a school building, which would also serve as a place of worship for Methodist and Church of Christ congregations. Community leaders instrumental in establishing a school community and in constructing the first building included J. J. Bateman, D. J. Newborn, Z. B. Daugherty, W. H. Palmer, U. L. Martin, John Hall and Joe Hamlet, along with John Valentine. The school moved in 1921, but the original site continued to be used as a burial ground. The oldest dated burial here, dating to 1894, is of Grover Dillard. Also buried here are veterans of conflicts dating to the Civil War and Highland pioneers, including members of the Bateman, Batts, Hall, Palmer, Martin and Thompson families. Many of the interred were farmers, reflecting the rural nature of the settlement. At first, cotton was the area's primary crop; by the late 1930s, tomatoes became the main crop. Farmers also produced sweet potatoes, watermelons, and other fruits and vegetables. By the late 1950s, hay and cattle became major industries in this area, as throughout Van Zandt County. Highland Cemetery features obelisks, vertical stones, a Woodmen of the World marker and curbing. In 1959, Highland Memorial Association organized to care for the cemetery. Today, this cemetery endures as one of the few remaining vestiges of the Highland community. Historic Texas Cemetery - 2006",1597,,POINT (-95.883725 32.629504)
13448,151558,Highland Oaks Church of Christ,,https://atlas.thc.texas.gov/Details/5507013448,https://www.hmdb.org/m.asp?m=151558,True,True,False,False,True,False,10805 Walnut Hill Lane,Dallas,Dallas,14.0,715418.0,3640173.0,32.878544,-96.697395,32.88048,-96.69456,False,Historical Marker,10805 Kingsley Rd (Walnut Hill Ln),,,,,,"On August 6, 1885, a group came together in the small community of Dallas and formed a Christian Church congregation. The group consisted of the families of John Higgs Cole, Benjamin Franklin Hall, William Henry Ford, William Brown Miller, Jefferson Peak and Harvey Shepherd. The congregation met in private homes, the county courthouse and other facilities, and was soon joined by several other families. In 1867, they built their first church building near the intersection of present Ross and Market streets. Around that same time, Civil War veteran Gen. Richard M. Gano returned to Dallas, and he served the congregation as minister and church elder for many years. In 1877, the congregation suffered a split over the use of musical instruments during worship. The group favoring instruments left and later formed Commerce Street Christian Church and in 1881 moved to a new building at Pearl and Bryan streets, becoming known as Pearl and Bryan Church of Christ. The congregation moved to a site on Garland Road in the mid-1950s and changed its name to Garland Road Church of Christ, and in 1983, it moved to Kinsley Road (Walnut Hill) and became known as Highland Oaks Church of Christ. Throughout its long history, the congregation has maintained ties to its church founders. Programs such as a food pantry and support for missionaries connect members to their community at the local and global levels. The church, a founding congregation for others in the area, remains a spiritual home to its members. (2006)",1516,,POINT (-96.697395 32.878544)
8526,255889,Hillcrest Cemetery,,https://atlas.thc.texas.gov/Details/5257008526,https://www.hmdb.org/m.asp?m=255889,True,True,False,False,True,False,401 Pinson Rd,Forney,Kaufman,14.0,736328.0,3625902.0,32.745622,-96.477705,32.75312,-96.47303,False,Historical Marker,"on Old U.S. 80 (FM 688) near intersection with FM 740. Marker is at entrance to cemetery, Forney
",,,,,,"The grave of M. Elizabeth Collins (1813-1867), the earliest marked in this burial ground, predates the settlement of Forney. In 1880 the site was platted and formally set aside as a public cemetery for the growing railroad town. It was later enlarged through additions of adjoining land. Early efforts to provide maintenance for the cemetery included a brief experiment which allowed sheep to graze on the grounds. Burials in Hillcrest Cemetery include those of pioneer area settlers, prominent community leaders, and five known veterans of the Civil War.",555,,POINT (-96.477705 32.745622)
11419,28120,Hillcrest Cemetery,,https://atlas.thc.texas.gov/Details/5467011419,https://www.hmdb.org/m.asp?m=28120,True,True,False,False,True,False,,Canton,Van Zandt,15.0,231353.0,3605943.0,32.558387,-95.861144,32.5583,-95.86109,False,Historical Marker,SH 19 2 blks N of intersection with SH 64,,,,,,"Located within the original 1850 town plat of Canton, this cemetery has served citizens of this area for well over a century. The oldest documented burial is that of Ann Calhoon (1807-1860). Among those buried here in marked and unmarked graves are Van Zandt County pioneers; veterans of the Civil War, World War I, and World War II; and business and community leaders. Serving as a reminder of Canton's pioneer heritage, the Hillcrest Cemetery is a reflection of the history of the town and its citizens. (1990)",512,,POINT (-95.861144 32.558387)
6742,94482,Hockaday School,,https://atlas.thc.texas.gov/Details/5113006742,https://www.hmdb.org/m.asp?m=94482,True,True,False,False,True,False,11600 Welch Rd,Dallas,Dallas,14.0,702745.0,3643205.0,32.908294,-96.832104,32.90688,-96.82957,False,Historical Marker,,,,,,,"Ela Hockaday (1875 - 1956) received her early education in the public schools of Bonham, Texas. After graduating from the Denton Normal School (now University of North Texas), she pursued graduate studies at both Columbia University and the University of Chicago. An experienced teacher, she was contacted in 1913 by a group of Dallas residents with an offer to head a new preparatory school for girls and was thus able to realize a long-held dream of promoting quality education for girls in Texas. Opened on September 25, 1913, in a large house on Haskell Avenue, the school became known as the Miss Hockaday School for Girls. With an initial enrollment of ten students and four part-time teachers, the school began a tradition of excellence in education following Hockaday's cornerstones of ""character, scholarship, courtesy, and athletics."" Experiencing steady growth in enrollment of resident and day students, the school expanded its primary and secondary curriculum in later years to establish a junior college, in operation from 1931 to 1951. Moved in 1919 to a campus on Greenville Avenue, the Hockaday School was relocated to a 100-acre site on Welch Road in 1961. (Incise on Base) Virginia Maxson Buchanan-Smith '60 Mary Maxson Thompson '67",1251,,POINT (-96.832104 32.908294)
