OsmNodeID,thc:Latitude,thc:Longitude,abandoned:historic,abandoned:memorial,access,addr:city,addr:country,addr:county,addr:full,addr:state,alt_name,check_date,colour,contact:facebook,date,description,designation,direction,ele,flickr,gnis:feature_id,heritage,heritage:operator,historic,image,image:creator,inscription,inscription:url,mapillary,material,memorial,memorial:website,name,name:en,name:es,name:etymology:wikidata,name:pt,name:sr,name:ur,name:zh,note,official_name,openplaques:id,operator,operator:es,operator:wikidata,panoramax,ref:US-TX:thc,ref:hmdb,short_name,source:url,source:website,source_ref,start_date,subject:wikidata,subject:wikimedia_commons,subject:wikipedia,support,thc:designation,thc:inscription_date,website,wikidata,wikimedia_commons,wikipedia,year
12403575494,33.8188,-96.53577,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=212089.0,Colbert's Ferry,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7351,212089,,,https://atlas.thc.texas.gov/Details/5181007351,,1936,,,,pole,Historical Marker,,,,,,
12403575495,33.8162,-96.57256,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=212090.0,Lake Texoma,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7393,212090,,,https://atlas.thc.texas.gov/Details/5181007393,,1967,,,,pole,Historical Marker,,,,,,
12403575496,33.76092,-96.54268,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=215114.0,Hopewell Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7387,215114,,,https://atlas.thc.texas.gov/Details/5181007387,,1977,,,,pole,Historical Marker,,,,,,
12403575497,33.76492,-96.53938,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=215118.0,Site of Terrell High School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15189,215118,,,https://atlas.thc.texas.gov/Details/5507015189,,2005,,,,pole,Historical Marker,,,,,,
12403575498,33.76227,-96.55515,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=215120.0,Miller's Spring,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7408,215120,,,https://atlas.thc.texas.gov/Details/5181007408,,1972,,,,pole,Historical Marker,,,,,,
12403575499,33.76246,-96.5552,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=215121.0,J. K. Miller House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7407,215121,,,https://atlas.thc.texas.gov/Details/5181007407,,1972,,,,pole,Historical Marker,,,,,,
12403575500,33.76016,-96.55202,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=215125.0,W. B. and Ella Munson Home,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17519,215125,,,https://atlas.thc.texas.gov/Details/5507017519,,2013,,,,pole,Historical Marker,,,,,,
12403576581,32.09972,-99.08304,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=79952,Pioneer Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13426,79952,,,https://atlas.thc.texas.gov/Details/5507013426,,2004,,,,pole,Historical Marker,,,,,,
12403576582,32.30492,-99.11274,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=79954,Site of Scranton Academy,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4616,79954,,,https://atlas.thc.texas.gov/Details/5133004616,,1971,,,,pole,Historical Marker,,,,,,
12403576583,32.30536,-99.11534,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=80071,Scranton Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17629,80071,,,https://atlas.thc.texas.gov/Details/5507017629,,2013,,,,pole,Historical Marker,,,,,,
12403576584,32.09596,-98.97213,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=89572,Rising Star,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4274,89572,,,https://atlas.thc.texas.gov/Details/5133004274,,1968,,,,pole,Historical Marker,,,,,,
12403576585,32.09556,-98.96683,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=89575,First United Methodist Church of Rising Star,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1893,89575,,,https://atlas.thc.texas.gov/Details/5133001893,,1984,,,,pole,Historical Marker,,,,,,
12403576586,32.49135,-98.5538,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=93962,Bankhead Highway through Eastland County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18214,93962,,,https://atlas.thc.texas.gov/Details/5507018214,,2014,,,,pole,Historical Marker,,,,,,
12403576587,32.42331,-98.69864,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=97768,Merriman Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11853,97768,,,https://atlas.thc.texas.gov/Details/5133011853,,1999,,,,pole,Historical Marker,,,,,,
12403576588,32.42403,-98.69768,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=97769,Merriman Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3347,97769,,,https://atlas.thc.texas.gov/Details/5133003347,,1993,,,,pole,Historical Marker,,,,,,
12403576589,32.45575,-98.68051,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=98129,Ranger Municipal Airport,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13715,98129,,,https://atlas.thc.texas.gov/Details/5507013715,,2006,,,,pole,Historical Marker,,,,,,
12403576590,32.46987,-98.67977,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=98130,Roaring Ranger,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4287,98130,,,https://atlas.thc.texas.gov/Details/5133004287,,1967,,,,pole,Historical Marker,,,,,,
12403576591,32.46971,-98.67939,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=98133,First Oil Well Drilled in Eastland County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1804,98133,,,https://atlas.thc.texas.gov/Details/5133001804,,1936,,,,pole,Historical Marker,,,,,,
12403576592,32.39157,-98.98128,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113519,Old Mobley Hotel,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3430,113519,,,https://atlas.thc.texas.gov/Details/5133003430,,1970,,,,pole,Historical Marker,,,,,,
12403576593,32.40025,-98.98539,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113520,Cisco College,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16523,113520,,,https://atlas.thc.texas.gov/Details/5507016523,,2010,,,,pole,Historical Marker,,,,,,
12403576594,32.38807,-98.98432,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113521,First Presbyterian Church of Cisco,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1831,113521,,,https://atlas.thc.texas.gov/Details/5133001831,,1981,,,,pole,Historical Marker,,,,,,
12403576595,32.38842,-98.97962,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113523,First National Bank,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1782,113523,,,https://atlas.thc.texas.gov/Details/5133001782,,1967,,,,pole,Historical Marker,,,,,,
12403576596,32.38698,-98.97988,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113524,First Baptist Church of Cisco,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1621,113524,,,https://atlas.thc.texas.gov/Details/5133001621,,1978,,,,pole,Historical Marker,,,,,,
12403576597,32.38618,-98.98277,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113525,First United Methodist Church of Cisco,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1883,113525,,,https://atlas.thc.texas.gov/Details/5133001883,,1980,,,,pole,Historical Marker,,,,,,
12403576598,32.3914,-98.99081,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113526,Oakwood Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17003,113526,,,https://atlas.thc.texas.gov/Details/5507017003,,2011,,,,pole,Historical Marker,,,,,,
12403576599,32.39641,-99.10966,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=113527,Dothan Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17088,113527,,,https://atlas.thc.texas.gov/Details/5507017088,,2012,,,,pole,Historical Marker,,,,,,
12403576600,32.26808,-98.82843,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=161962,First Baptist Church in Carbon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1606,161962,,,https://atlas.thc.texas.gov/Details/5133001606,,1988,,,,pole,Historical Marker,,,,,,
12403576645,31.91748,-102.75562,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=72750,Notrees,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3617,72750,,,https://atlas.thc.texas.gov/Details/5135003617,,1965,,,,pole,Historical Marker,,,,,,
12403576646,31.88085,-102.29812,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=73339,Comanche War Trail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,996,73339,,,https://atlas.thc.texas.gov/Details/5135000996,,1964,,,,pole,Historical Marker,,,,,,
12403576647,31.75714,-102.47869,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=73340,Odessa Meteor Crater,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3668,73340,,,https://atlas.thc.texas.gov/Details/5135003668,,1962,,,,pole,Historical Marker,,,,,,
12403576648,31.84358,-102.3542,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85636,Site of Blackshear High School,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13490,85636,,,https://atlas.thc.texas.gov/Details/5507013490,,2006,,,,pole,Historical Marker,,,,,,
12403576649,31.84219,-102.36415,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85637,White-Pool House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5786,85637,,,https://atlas.thc.texas.gov/Details/5135005786,,1980,,,,pole,Historical Marker,,,,,,
12403576650,31.84612,-102.36846,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85639,Odessa Telephone Exchange,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3669,85639,,,https://atlas.thc.texas.gov/Details/5135003669,,1974,,,,pole,Historical Marker,,,,,,
12403576651,31.84614,-102.36848,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85642,Odessa Land & Townsite Company,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3667,85642,,,https://atlas.thc.texas.gov/Details/5135003667,,1967,,,,pole,Historical Marker,,,,,,
12403576652,31.84615,-102.36848,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85644,Site of Old Livery Stable and Wagon Yard,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4853,85644,,,https://atlas.thc.texas.gov/Details/5135004853,,1967,,,,pole,Historical Marker,,,,,,
12403576653,31.84708,-102.36839,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85779,General Matthew D. Ector,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2137,85779,,,https://atlas.thc.texas.gov/Details/5135002137,,1963,,,,pole,Historical Marker,,,,,,
12403576654,31.84668,-102.36997,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85784,Waddell Pecan Tree,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5697,85784,,,https://atlas.thc.texas.gov/Details/5135005697,,1972,,,,pole,Historical Marker,,,,,,
12403576655,31.84845,-102.36697,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85785,Ector County Newspapers,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1383,85785,,,https://atlas.thc.texas.gov/Details/5135001383,,1974,,,,pole,Historical Marker,,,,,,
12403576656,31.84968,-102.37453,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85786,Odessa,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3670,85786,,,https://atlas.thc.texas.gov/Details/5135003670,,1964,,,,pole,Historical Marker,,,,,,
12403576657,31.84974,-102.37442,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85885,The Jackrabbit,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5362,85885,,,https://atlas.thc.texas.gov/Details/5135005362,,1964,,,,pole,Historical Marker,,,,,,
12403576658,31.86449,-102.3829,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85890,Mrs. John L. Morris (Marjorie),,,,,,,,,,,Texas Historical Commission,,Q2397965,,3511,85890,,,https://atlas.thc.texas.gov/Details/5135003511,,1967,,,,pole,Historical Marker,,,,,,
12403576659,31.86661,-102.38016,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85892,Site of Odessa College,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4845,85892,,,https://atlas.thc.texas.gov/Details/5135004845,,1967,,,,pole,Historical Marker,,,,,,
12403576660,31.84524,-102.36839,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=85893,Site of The Dawson Saloon,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4894,85893,,,https://atlas.thc.texas.gov/Details/5135004894,,1967,,,,pole,Historical Marker,,,,,,
12403576661,31.88563,-102.38798,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86316,The Cable Tool Rig,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5298,86316,,,https://atlas.thc.texas.gov/Details/5135005298,,1964,,,,pole,Historical Marker,,,,,,
12403576662,31.88348,-102.3876,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86326,Permian Basin,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3988,86326,,,https://atlas.thc.texas.gov/Details/5135003988,,1964,,,,pole,Historical Marker,,,,,,
12403576663,31.88086,-102.29814,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86704,Ector County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1379,86704,,,https://atlas.thc.texas.gov/Details/5135001379,,1936,,,,pole,Historical Marker,,,,,,
12403576664,31.89776,-102.31713,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86705,"Emmet V. Headlee, M.D.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,16767,86705,,,https://atlas.thc.texas.gov/Details/5507016767,,2011,,,,pole,Historical Marker,,,,,,
12403576665,31.89189,-102.33577,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86803,Old Buffalo Wallow,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3697,86803,,,https://atlas.thc.texas.gov/Details/5135003697,,1964,,,,pole,Historical Marker,,,,,,
12403576666,31.86206,-102.34669,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86854,Ector County's First Dry Hole,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1384,86854,,,https://atlas.thc.texas.gov/Details/5135001384,,1965,,,,pole,Historical Marker,,,,,,
12403576667,31.82663,-102.40378,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86856,Well's Point,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5750,86856,,,https://atlas.thc.texas.gov/Details/5135005750,,1967,,,,pole,Historical Marker,,,,,,
12403576668,31.73218,-102.60767,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86857,Penwell,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3984,86857,,,https://atlas.thc.texas.gov/Details/5135003984,,1965,,,,pole,Historical Marker,,,,,,
12403576669,31.72073,-102.62605,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86919,Ector County Discovery Well,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1381,86919,,,https://atlas.thc.texas.gov/Details/5135001381,,1967,,,,pole,Historical Marker,,,,,,
12403576670,31.75454,-102.55474,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=86921,The Caprock,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5299,86921,,,https://atlas.thc.texas.gov/Details/5135005299,,1967,,,,pole,Historical Marker,,,,,,
12403576671,31.84679,-102.36865,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=118030,Site of The Odessa Sanitarium,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4898,118030,,,https://atlas.thc.texas.gov/Details/5135004898,,1967,,,,pole,Historical Marker,,,,,,
12403576672,31.84708,-102.36842,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=118220,Ector County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1380,118220,,,https://atlas.thc.texas.gov/Details/5135001380,,1964,,,,pole,Historical Marker,,,,,,
12403576673,31.85727,-102.34425,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=120587,Site of Homestead of William C. Sublett,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4813,120587,,,https://atlas.thc.texas.gov/Details/5135004813,,1967,,,,pole,Historical Marker,,,,,,
12403576674,31.91289,-102.39388,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=120669,Emigrant Trail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1472,120669,,,https://atlas.thc.texas.gov/Details/5135001472,,1964,,,,pole,Historical Marker,,,,,,
12403576675,31.88613,-102.38791,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=120670,El Paso Natural Gas Company's First Compressor Transmission Engine,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1434,120670,,,https://atlas.thc.texas.gov/Details/5135001434,,1970,,,,pole,Historical Marker,,,,,,
12403576676,31.84996,-102.3705,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=155243,Odessa Petrochemical Complex,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18244,155243,,,https://atlas.thc.texas.gov/Details/5507018244,,2015,,,,pole,Historical Marker,,,,,,
12403576677,31.85008,-102.3706,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=155289,"Earl George Rodman, Sr. and William Douglas Noel",,,,,,,,,,,Texas Historical Commission,,Q2397965,,18245,155289,,,https://atlas.thc.texas.gov/Details/5507018245,,2015,,,,pole,Historical Marker,,,,,,
12403576678,31.98066,-102.61648,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=202016,Goldsmith,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2198,202016,,,https://atlas.thc.texas.gov/Details/5135002198,,1965,,,,pole,Historical Marker,,,,,,
12403576679,31.84709,-102.36839,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=202017,Ector County Land Rush,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1382,202017,,,https://atlas.thc.texas.gov/Details/5135001382,,1965,,,,pole,Historical Marker,,,,,,
12403576701,31.46019,-97.97531,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217408,John Paney Bertrand,,,,,,,,,,,Texas Historical Commission,,Q2397965,,381,217408,,,https://atlas.thc.texas.gov/Details/5099000381,,1996,,,,pole,Historical Marker,,,,,,
12403576702,31.41212,-97.85642,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217424,Hemmeline Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15794,217424,,,https://atlas.thc.texas.gov/Details/5507015794,,2009,,,,pole,Historical Marker,,,,,,
12403576703,31.4171258,-97.8752634,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217428,Bethel Heights Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12335,217428,,,https://atlas.thc.texas.gov/Details/5099012335,,2000,,,,pole,Historical Marker,,,,,,
12403576704,31.43478,-97.74644,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217497,First Baptist Church of Gatesville,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1632,217497,,,https://atlas.thc.texas.gov/Details/5099001632,,1989,,,,pole,Historical Marker,,,,,,
12403576705,31.43533,-97.73404,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217499,Dr. John Calhoun Bates,,,,,,,,,,,Texas Historical Commission,,Q2397965,,22458,217499,,,https://atlas.thc.texas.gov/Details/5000022458,,2019,,,,pole,Historical Marker,,,,,,
12403576706,31.43742,-97.73256,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217500,"Graham, Jesse",,,,,,,,,,,Texas Historical Commission,,Q2397965,,15240,217500,,,https://atlas.thc.texas.gov/Details/5507015240,,2008,,,,pole,Historical Marker,,,,,,
12403576707,31.42325,-97.61607,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217503,Coryell County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1070,217503,,,https://atlas.thc.texas.gov/Details/5099001070,,1936,,,,pole,Historical Marker,,,,,,
12403576708,31.42096,-97.51187,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217505,First Baptist Church of Oglesby,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13741,217505,,,https://atlas.thc.texas.gov/Details/5507013741,,<NA>,,,,pole,Historical Marker,,,,,,
12403576709,31.41973,-97.50921,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=217507,First Methodist Church of Oglesby,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1763,217507,,,https://atlas.thc.texas.gov/Details/5099001763,,1992,,,,pole,Historical Marker,,,,,,
12403576710,31.43465,-97.75014,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=238633,Coryell County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1071,238633,,,https://atlas.thc.texas.gov/Details/5099001071,,1969,,,,pole,Historical Marker,,,,,,
12403578128,32.70158,-101.91602,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=110193,Dawson County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1183,110193,,,https://atlas.thc.texas.gov/Details/5115001183,,1936,,,,pole,Historical Marker,,,,,,
12403578129,32.71744,-101.92036,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=110195,Lamesa Farm Workers Community,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16680,110195,,,https://atlas.thc.texas.gov/Details/5507016680,,2010,,,,pole,Historical Marker,,,,,,
12403578130,32.73474,-101.94441,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=110196,Pioneer Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4025,110196,,,https://atlas.thc.texas.gov/Details/5115004025,,1964,,,,pole,Historical Marker,,,,,,
12403578131,32.75328,-101.95859,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=110198,Site of Chicago,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4754,110198,,,https://atlas.thc.texas.gov/Details/5115004754,,1977,,,,pole,Historical Marker,,,,,,
